lng,lat
-3.8245376,54.866150
-2.9645405,55.132144
-3.7544919,55.082885
-3.1111030,55.213571
-3.7628216,55.236450
-3.4156881,56.391174
-3.9376081,56.109135
-4.8165971,55.987937
-3.1192561,56.280995
-3.5054199,56.078320
-3.7804461,56.118690
-3.7047115,56.442349
-3.3727413,56.458146
-4.6383770,55.323127
-2.8665440,55.674732
-3.2990259,55.961157
-3.9376081,56.109135
-4.3821816,56.042039
-4.3821816,56.042039
-2.1438852,57.178944
-2.6407662,55.383189
-4.0871400,55.002136
-4.0266556,54.996508
-2.6518135,55.383130
-2.9952521,55.858857
-2.8028105,55.590701
-3.4990774,55.914855
-3.6109484,56.564904
-3.7827134,55.993749
-3.5996787,55.050866
-2.1090893,57.158318
-3.1851039,55.059204
-3.6085010,56.564756
-3.4770532,55.121617
-2.9379024,56.525984
-3.8380138,55.229947
-2.8927310,56.471512
-2.9936548,55.858870
-2.6506891,56.555671
-3.2210007,55.925114
-2.6313637,56.567450
-4.6383770,55.323127
-4.8139432,55.175373
-3.9419211,56.385845
-4.0479909,55.001004
-2.7115405,56.504127
-2.3749516,55.812894
-2.0992187,57.176293
-3.1976674,55.946909
-4.5778060,54.923506
-3.6381602,55.073182
-3.6155217,56.557656
-3.4190946,56.221313
-3.8683907,55.106356
-3.6480630,55.074037
-4.1837582,54.880893
-4.1686339,55.092391
-3.1811534,55.031383
-3.1536973,55.922169
-4.2128575,54.871378
-2.3312219,55.924432
-3.3394861,54.993795
-3.3647240,55.046538
-2.5419095,56.000057
-3.7155197,55.014237
-3.1883827,55.643282
-3.5796325,56.555422
-4.2191625,54.844297
-4.1930542,54.879827
-2.2773371,55.548988
-4.2155190,54.919868
-3.1087349,55.241451
-3.7523034,55.104487
-4.5424863,54.734575
-4.3328480,55.916258
-3.3492654,56.299368
-3.9129859,54.989721
-3.7812350,55.996466
-3.9844785,54.981385
-3.3450044,56.039737
-2.2272896,55.665001
-2.2113363,57.115069
-2.4476137,55.595478
-2.7195775,56.499589
-3.4451746,56.399819
-3.0277968,56.483944
-3.7687733,55.264224
-4.2012821,54.887768
-3.1434247,55.953714
-3.7559395,55.080168
-3.6202722,55.056885
-4.1118881,55.086198
-4.1217568,55.095015
-3.8676320,55.190851
-2.8259152,55.406340
-3.2996281,55.979122
-3.2126362,55.964733
-3.8708615,56.340660
-3.5741306,54.998174
-3.5668920,55.053090
-3.7771675,55.240735
-2.7886044,55.594387
-3.9459159,55.859176
-3.5981499,55.051785
-3.4249121,55.198626
-3.0449878,56.459542
-3.3670868,56.028712
-3.1948478,56.203287
-3.4025047,56.561141
-3.7429784,55.250216
-3.5902555,55.050091
-3.3479316,56.031618
-3.2989246,56.053709
-3.3657047,56.035017
-3.4632877,56.068942
-3.4628521,56.396018
-3.7794047,55.149930
-3.9150282,55.196407
-3.5727790,55.003584
-3.5977206,55.041006
-2.4904401,56.743271
-3.7409125,55.058814
-4.4029693,54.687082
-3.5699519,55.003261
-3.5764684,55.017916
-3.3717034,56.041240
-3.3083610,55.952971
-3.5768703,55.107783
-3.1716209,55.080004
-4.4199914,54.946529
-4.4184317,54.946560
-3.7233891,55.124672
-3.3687862,56.031388
-3.5971307,55.057640
-4.2884806,55.869457
-4.3113742,54.849767
-3.5385695,55.008516
-3.3687544,56.030490
-3.2032779,55.972912
-3.3452858,56.047821
-3.9568237,56.170839
-4.6157718,55.458447
-3.2421152,55.934787
-3.9789024,56.192953
-3.8620045,55.238571
-3.5088672,56.576068
-3.7559395,55.080168
-3.7542906,55.221294
-3.3376545,54.985727
-3.5087768,54.998014
-2.2621467,55.647860
-3.3575884,56.032411
-3.6283380,56.363404
-3.3560378,54.974739
-3.3466631,56.638129
-3.2861431,56.055640
-3.3557952,56.027039
-2.3450567,55.860602
-3.1766826,54.985594
-2.5097660,55.628212
-2.8487749,56.611076
-2.8932656,56.632327
-3.9376081,56.109135
-3.3484862,55.122209
-3.3447460,56.584241
-3.5895097,55.070771
-2.9045644,55.530687
-3.4170405,56.383971
-3.3511087,56.030685
-3.3164588,56.049929
-3.3463900,56.033432
-3.3495985,56.033397
-3.3573271,56.029538
-3.6061169,55.055275
-3.3084642,56.050913
-2.2605578,55.647863
-3.7559395,55.080168
-2.9963735,55.150760
-3.5324761,54.971745
-3.3338035,56.040757
-3.5026024,56.418006
-3.3563806,56.034581
-3.3561417,56.036919
-3.3640687,56.034136
-3.7308712,56.011202
-3.3417953,56.039772
-3.2957745,56.055539
-3.2941994,56.056454
-3.3544743,56.035141
-2.4789165,56.737027
-3.3559212,56.030632
-3.3561102,56.036021
-3.3488785,56.031159
-3.3640687,56.034136
-3.4669105,56.585556
-3.3786675,56.038467
-3.3559212,56.030632
-3.3639736,56.031442
-3.3473150,56.032344
-3.3542541,56.028853
-3.3671185,56.029610
-3.3432126,56.034365
-3.9560820,56.187925
-3.8065025,56.125501
-3.4648165,56.404980
-3.3560472,56.034225
-3.3657047,56.035017
-3.4673648,56.386979
-3.7672403,55.265145
-3.3733672,56.033854
-3.3572080,56.035290
-3.3545058,56.036039
-3.3249457,56.063316
-4.1014888,54.887738
-3.3735988,56.031335
-3.3641321,56.035933
-4.4468510,55.820571
-3.1041100,56.651299
-2.5122516,56.664126
-3.7102427,55.147325
-3.2989850,56.055506
-4.7844076,55.112226
-2.8414912,55.544615
-3.3036491,56.050964
-3.3038007,56.055455
-3.5961423,54.961938
-3.2464264,55.017252
-3.7509188,55.251899
-3.5959230,54.917004
-3.3084338,56.050014
-3.6218805,54.980471
-3.3389305,55.117821
-4.2968766,55.933112
-3.5856309,55.091493
-2.5751244,55.969358
-4.5082299,55.682713
-2.1008163,57.155630
-4.6266480,55.953483
-2.0909513,57.177197
-3.8905033,55.209373
-2.1569307,57.134912
-3.7565796,55.130489
-3.0157367,56.457988
-3.3590348,56.027902
-3.5895097,55.070771
-3.7628216,55.236450
-3.8197877,54.933630
-3.4599227,56.404139
-3.0356193,55.934900
-3.1546324,55.953609
-4.6082385,56.013197
-3.7675149,55.200432
-2.7731163,55.959829
-4.5082299,55.682713
-4.4268491,55.832652
-3.5978226,56.562378
-3.5666465,55.046802
-3.4664650,56.068006
-2.9795180,55.103268
-2.8615416,56.312707
-2.8398108,55.540133
-3.1921954,56.548763
-2.8675664,56.221919
-3.8332909,55.638934
-4.1646649,55.105944
-4.1993454,55.166443
-3.9222671,56.143344
-3.3576172,55.114019
-4.5786668,55.978765
-3.9071643,56.111406
-4.2167909,55.845605
-4.0695491,55.024907
-3.5727086,55.001788
-4.1458478,55.076616
-3.8756501,55.194323
-3.4295832,55.328879
-3.2237901,55.962826
-3.9248287,55.236697
-3.0261491,56.483059
-3.0791062,55.886904
-4.1896487,54.903259
-3.0066504,55.619748
-3.3361655,55.969746
-3.3559212,56.030632
-3.4535553,56.398643
-2.3470940,57.153394
-2.8981464,55.527140
-3.9465570,56.190771
-3.4250437,56.338054
-4.8748328,55.929961
-4.8211331,55.653444
-3.9376081,56.109135
-3.7686535,55.261529
-3.4880679,56.585304
-2.2621407,55.646961
-3.5088672,56.576068
-3.3418889,56.042467
-3.9786218,55.811024
-4.0053603,55.803401
-3.0055470,56.317910
-4.2047046,54.921862
-3.5846715,55.067240
-3.2871904,55.942412
-2.8579794,56.657731
-3.7256440,55.249563
-4.4332292,55.832526
-4.3100371,55.882536
-2.8959346,56.469692
-3.8717708,54.842961
-2.8180109,55.176350
-3.1624800,56.215006
-2.4670224,56.832299
-3.5272719,56.588423
-3.6173109,55.138708
-3.7974082,56.033974
-3.4606968,55.146079
-4.2144638,54.872247
-2.8111271,55.578516
-2.8503067,55.585888
-3.4592595,55.149691
-3.0420127,56.410152
-3.9181475,56.138196
-3.1506831,55.909555
-3.0741125,55.879759
-3.5816828,55.070873
-3.0791062,55.886904
-2.2621347,55.646063
-3.6187799,55.058702
-2.4554316,56.822460
-3.9040116,55.753788
-3.6896012,55.104474
-3.3528385,56.034260
-3.4671277,56.422923
-3.6057403,55.006749
-2.1239463,57.152016
-3.5858798,55.097780
-3.3559212,56.030632
-3.0201358,55.159549
-3.0347706,55.179196
-3.0606747,55.621090
-3.6194329,55.074871
-2.6922260,55.437721
-3.4495339,55.054545
-2.2129668,57.111473
-4.1845357,55.096601
-3.8204819,55.224818
-3.6238019,55.066724
-3.1786941,55.902164
-2.1123322,57.137475
-3.0080405,56.676794
-2.9971056,56.675561
-4.2006283,54.818567
-3.4482942,55.323267
-3.7802841,55.661283
-3.4206804,55.212156
-3.7686535,55.261529
-4.5063073,55.826564
-2.8877255,56.256817
-2.1269542,57.127858
-3.9138585,56.149046
-3.0440557,56.484707
-2.8054509,56.489179
-3.7722121,55.235415
-3.1803204,55.903047
-3.7777005,54.864148
-3.5850742,56.568831
-2.1034845,57.134473
-2.1436478,57.117860
-3.8749233,55.811750
-3.4404515,56.403468
-3.9282912,56.147923
-3.7946893,55.175769
-3.5858798,55.097780
-4.3325050,55.803919
-3.4282441,56.337119
-2.1223053,57.155611
-3.3249457,56.063316
-3.8076548,56.389673
-2.7058745,56.636226
-4.2045081,54.918270
-3.5460036,56.368951
-4.2920113,55.820859
-3.7838500,54.862261
-3.5228199,55.908273
-2.8683249,56.468990
-2.8537997,56.472684
-3.9376081,56.109135
-3.5133556,55.870649
-4.0228773,55.864225
-2.7838950,55.198141
-2.1242741,57.151208
-2.3139715,55.551775
-3.5157702,56.341470
-3.9185501,56.146277
-3.0661466,55.880727
-3.2646309,55.148271
-2.7817566,55.967322
-3.5866633,56.567912
-2.9305873,55.559246
-3.4351190,56.390951
-3.9450894,54.942474
-2.8379206,55.525769
-2.8246440,55.572585
-3.9347466,55.730840
-3.7686535,55.261529
-3.4374761,55.198479
-3.2094611,55.965663
-3.7423933,56.130915
-3.2507566,55.055851
-2.7911958,55.616700
-3.8103302,56.001434
-4.9278366,54.907481
-4.4545680,54.719308
-2.6872878,56.510553
-4.4866315,55.517768
-3.4804029,56.347289
-3.4339387,56.402645
-3.7044360,56.689452
-4.1375590,55.097435
-3.7702263,55.261507
-3.6915091,54.889647
-4.7334552,56.014079
-3.5157726,54.984536
-3.6127010,55.063277
-4.7988785,56.009015
-4.3920701,54.765504
-3.7522156,55.094242
-3.8814613,55.217601
-3.7721322,55.233618
-3.7837401,55.211880
-3.2123842,55.905431
-3.5819258,55.116705
-3.8228653,55.276909
-3.2477946,55.010947
-3.3385977,56.179081
-3.7716391,55.257891
-2.1386693,55.777447
-2.9821237,55.908382
-4.8165971,55.987937
-2.9610240,56.283223
-2.9909529,56.316231
-2.2621467,55.647860
-4.4199375,54.945631
-4.4357518,54.948910
-3.6490207,54.994486
-2.8112063,55.613110
-2.1817647,57.145658
-2.7574422,56.280144
-3.1613470,55.910416
-2.1789680,57.250762
-3.9376081,56.109135
-3.9668820,55.196480
-3.8997127,55.204736
-2.2621467,55.647860
-4.9569037,54.899584
-2.7180382,56.504090
-2.2621467,55.647860
-2.0892388,57.152944
-3.8067562,55.164806
-3.8928345,55.192260
-3.7716391,55.257891
-3.7701863,55.260609
-3.2079829,56.379894
-3.8044938,54.870943
-2.6435702,56.711131
-3.7160274,55.172408
-4.1876033,54.865544
-3.6592343,55.166005
-2.6106304,56.593607
-4.2007034,55.815337
-3.7123497,55.159878
-3.9401154,55.967108
-4.4370731,54.815846
-3.7688132,55.265122
-4.9267352,54.913801
-3.3559212,56.030632
-3.7414846,55.252034
-4.2022133,54.904829
-3.5166906,55.874202
-3.5074278,56.417049
-2.1453732,57.136722
-3.7256830,55.250461
-3.0392590,56.487442
-4.8856033,54.884219
-4.8712077,55.141674
-4.4352171,55.838778
-2.8280087,56.331803
-2.1008285,57.160122
-2.6538272,56.831460
-4.0124731,56.372139
-3.7769181,55.270397
-3.7864372,55.272055
-3.4034612,55.035313
-3.2902621,55.018592
-3.5293529,54.971784
-2.1064288,57.164429
-3.7686535,55.261529
-3.8528078,56.385412
-2.9032798,56.505576
-4.1692582,54.872165
-2.1089802,57.177407
-4.3147100,55.826725
-3.3452579,55.072817
-4.0301644,54.864683
-2.9327256,56.381373
-2.1743264,57.141788
-4.3799638,54.771135
-2.9957785,56.315294
-4.1135957,55.088865
-2.7050928,56.506859
-2.7050928,56.506859
-2.2621467,55.647860
-2.5862064,56.698836
-4.1734821,55.095091
-2.8752092,56.486012
-3.0126834,56.465200
-4.4656269,54.799088
-2.7530721,55.229787
-2.1244258,57.152079
-4.4588772,54.720461
-3.6471087,55.020306
-3.7288276,55.250417
-4.3239265,54.851325
-4.8816574,55.134235
-4.8152798,55.105223
-3.9451897,56.100029
-2.0859330,57.152947
-2.5895044,56.596404
-3.5930189,56.564236
-3.1829964,56.461897
-3.6153491,55.978983
-3.9498233,56.191618
-2.3061381,55.583963
-3.7523034,55.104487
-4.6420855,55.968433
-2.0992091,57.172699
-2.7196796,56.504979
-2.8554228,56.472673
-3.4485892,55.331351
-3.2427088,55.048744
-2.3917631,55.580125
-3.7006404,55.216662
-2.2798842,57.205573
-2.1058113,57.168202
-4.0065373,55.203923
-3.7113675,55.210221
-2.6423444,55.383180
-3.7694479,55.261698
-2.8231564,56.481875
-2.7196796,56.504979
-3.2968369,56.373606
-3.8846457,55.185197
-2.4435055,57.060563
-2.5913996,56.613465
-2.8433552,56.514083
-2.5136951,56.770128
-2.8216301,56.486378
-3.0284662,56.628588
-2.9476010,56.328250
-3.9643167,56.191389
-3.5795157,55.055623
-3.8956420,55.218280
-2.6117715,55.956602
-3.7486211,55.091957
-2.9602082,56.504251
-2.1008408,57.164613
-2.8184022,56.487297
-2.4960138,56.818801
-3.8497791,56.021518
-3.7897574,56.111367
-4.0335669,54.994056
-3.7122727,55.158082
-2.1770434,57.195071
-2.6547224,55.939310
-2.1751332,57.141176
-2.0992187,57.176293
-3.5779863,55.056542
-3.4957087,56.572633
-3.9218518,56.115672
-3.7667220,55.253469
-3.9041177,56.147399
-2.6156468,56.601668
-3.1412038,56.204422
-3.1567168,56.558280
-2.6526397,56.763190
-2.8192757,56.482620
-3.5841746,55.054664
-2.6354669,55.740840
-3.7341374,55.083177
-4.1476435,55.924122
-4.1771159,55.764529
-2.1124666,57.181671
-3.1320595,55.948428
-2.6010033,56.602638
-3.8397286,56.382911
-3.9419211,56.385845
-2.9122281,56.472268
-3.0313122,56.314105
-3.7716391,55.257891
-3.9964346,56.375094
-2.1157777,57.182566
-4.9114198,55.133527
-4.1820942,55.768036
-3.1434247,55.953714
-3.7144196,55.171532
-3.4704034,56.423783
-3.0296960,56.314118
-4.0155271,56.153719
-2.1753598,55.782792
-3.0214986,56.491273
-4.3462342,54.859884
-3.0030074,56.405981
-2.0995821,57.176113
-3.3377933,56.040085
-3.6422365,55.019742
-2.2742945,55.794291
-2.3807209,55.586449
-3.6029515,55.054418
-3.2137588,55.898229
-2.1568888,57.125030
-3.0791062,55.886904
-2.9732499,55.103318
-2.9716829,55.103331
-4.1581751,55.072803
-2.1586020,57.139401
-3.7159888,55.171510
-3.7827240,56.028796
-2.1773893,57.129225
-4.2538952,54.852645
-2.1337626,57.124159
-3.2026784,55.901932
-4.4308003,54.815073
-4.2046554,54.920964
-3.7610514,55.231981
-2.9969581,56.608180
-3.4339725,56.403543
-3.7656276,55.264269
-3.6216227,55.012829
-2.1410719,57.178588
-3.4087959,56.204359
-3.6378029,55.026093
-3.6200596,55.012850
-3.6485636,55.021454
-3.0420373,56.411050
-3.7713330,56.025365
-3.6468584,55.094275
-3.1817130,56.211230
-3.7223451,55.100421
-3.6882866,55.147632
-4.2687179,55.832076
-3.7670409,55.260654
-3.6700567,56.169655
-3.5842779,55.096903
-2.2869598,57.191634
-2.1552905,57.125931
-3.6453632,55.019700
-3.4323864,56.404460
-4.1848277,54.900649
-4.4445699,55.911394
-3.4218863,56.209600
-2.2304582,55.663199
-5.0422844,55.017948
-4.2045572,54.919168
-4.2029983,54.919197
-2.6423444,55.383180
-3.7606707,55.258949
-2.0992212,57.177191
-2.6587114,56.829637
-3.7101658,55.145529
-2.6630770,55.584348
-3.4011509,56.348210
-2.6424949,56.552120
-2.2615838,55.801507
-4.6097801,56.012265
-3.7686535,55.261529
-3.0423830,56.482924
-3.0407842,56.483836
-3.0178878,56.477736
-2.6275241,56.630357
-4.1427681,56.125516
-3.0001681,56.606357
-3.7159888,55.171510
-3.4075213,56.345443
-2.1784293,57.139374
-3.0151396,56.617916
-3.6152258,55.009319
-3.4797901,56.581809
-3.9215678,55.201697
-3.8396420,56.381115
-2.8973360,55.977316
-2.1213718,57.153223
-3.4672158,56.551409
-4.2118908,54.882182
-3.5779580,55.055823
-2.1041831,57.177187
-2.1337821,57.129549
-3.9497197,56.126019
-2.7092428,56.502883
-3.9844938,54.823194
-2.5585775,56.597445
-2.9913995,55.140016
-4.6187022,55.788267
-4.0005832,55.958952
-2.2621467,55.647860
-4.3147100,55.826725
-4.0609496,55.768330
-4.5507807,54.767662
-2.9999620,56.475187
-4.1913547,55.163890
-4.2013413,54.917429
-3.6744945,55.864068
-3.6263847,55.014563
-4.4974298,55.837530
-3.0126834,56.465200
-3.6234060,54.979552
-4.0691553,55.832900
-3.7147277,56.160058
-2.1228427,57.158135
-4.1212336,55.085137
-3.5230726,54.970964
-4.2855949,55.793117
-3.0555695,56.490000
-3.7569704,55.246420
-2.1744714,57.140997
-2.1658575,57.136158
-2.1775624,57.120547
-3.0718569,56.491657
-3.6008978,55.081407
-3.9447852,56.155752
-3.4621508,55.057090
-3.2037082,55.935169
-2.1119760,57.178096
-3.0122215,55.156919
-2.6339909,55.748036
-4.9063290,55.128255
-3.6680678,55.863257
-3.1895807,55.944291
-4.6210444,55.894280
-3.8141780,54.913042
-4.2907118,55.880201
-3.0304106,56.460562
-2.1009095,57.189766
-3.8261164,55.176201
-3.7119713,55.989360
-3.4377613,56.422368
-3.1740064,55.640725
-3.4575477,56.384399
-2.1488364,57.176243
-2.1488364,57.176243
-3.8094606,55.673437
-3.0951433,55.204729
-3.1465715,56.330162
-2.5209823,55.993858
-3.9586808,56.112397
-3.5998005,56.068146
-2.2119627,55.770155
-3.7638178,55.290898
-3.7622036,55.258028
-3.7686535,55.261529
-3.1879525,55.943409
-3.9012831,55.204711
-2.6375519,55.379611
-3.6423467,55.022437
-3.3052238,56.050048
-4.6557452,55.629272
-3.8096934,56.022112
-2.6575517,55.728144
-3.1304586,55.948442
-3.4493848,56.382698
-3.7722121,55.235415
-3.8769666,55.188910
-2.2803803,57.074509
-4.1998804,54.919253
-4.2002236,54.925539
-4.1981256,54.915689
-3.9414315,56.153109
-4.2036245,54.902107
-4.2002236,54.925539
-4.1981256,54.915689
-2.8606187,55.694541
-3.6424994,56.165532
-3.7747442,55.256947
-3.3423071,55.078242
-3.7159888,55.171510
-4.2304175,55.829721
-2.2812265,55.649615
-2.2828543,55.655002
-3.7225383,55.250506
-2.1883018,57.131275
-3.2153856,55.899112
-2.1849935,57.130382
-3.4764333,56.412030
-3.7722121,55.235415
-2.2749273,55.657716
-2.2844370,55.654100
-3.4601954,56.453554
-3.5038107,56.037005
-3.9109946,56.188630
-3.0138134,55.157805
-3.4522344,56.415011
-3.6012209,55.089491
-2.7807962,55.600727
-3.3927786,56.562149
-3.4865571,55.081958
-3.6422365,55.019742
-3.7654284,55.259779
-2.7838950,55.198141
-3.7269891,55.135406
-3.1930307,55.952345
-2.9743863,56.363981
-2.7179741,56.504135
-4.3141876,56.059511
-2.7839700,55.600707
-2.6528204,55.730865
-3.8413905,56.383785
-3.8396853,56.382013
-2.9640264,56.485695
-3.6072660,56.015931
-4.0026594,55.781876
-2.9830907,55.503124
-2.1222934,57.152018
-4.3781865,54.899713
-3.2153856,55.899112
-2.9984251,56.292811
-3.3055352,56.485826
-3.4819447,56.595261
-2.9928026,56.636065
-4.8540526,54.945198
-2.1058010,57.164609
-3.8277268,55.177076
-3.6522339,56.167199
-2.6818004,55.566274
-3.2062580,55.965694
-3.1991016,55.941503
-3.1432510,56.164869
-2.2621467,55.647860
-3.3003260,55.952158
-2.3521423,55.760848
-3.7517404,55.234812
-2.9630861,56.493447
-3.9061770,56.383704
-2.2589689,55.647867
-2.7315692,55.599234
-3.3894925,56.561287
-2.5732242,55.514714
-3.2906006,55.948666
-2.1420750,57.151243
-2.9512592,55.561783
-3.8546884,56.390775
-2.2348313,57.112197
-2.6836763,55.491683
-2.1650450,57.131784
-3.1649682,56.190723
-2.8231370,56.480977
-3.2363521,56.537613
-2.1638531,57.131229
-3.3823564,55.285388
-3.7770385,55.273091
-2.6227976,55.745397
-4.2478198,54.855455
-3.7688463,55.195021
-3.9994825,56.371451
-4.1798381,55.096685
-3.2890488,55.901957
-4.9633305,54.902125
-3.3184009,56.059792
-3.1706993,55.902240
-3.6234735,55.135930
-3.4064333,55.164691
-3.7585426,55.246397
-4.8856033,54.884219
-3.1469402,55.926365
-4.2126114,54.866888
-3.7701464,55.259710
-2.3475458,55.781527
-4.2871082,55.846115
-2.7792450,55.602534
-3.0125575,55.909932
-2.9035608,55.625044
-3.0094381,56.465227
-3.4352480,56.402989
-4.1490935,55.921401
-2.8097820,56.692193
-4.3590007,54.865030
-3.8184522,54.907495
-4.2140340,56.245582
-3.9416580,56.157598
-3.7628614,55.237348
-3.1736952,56.107079
-3.9546856,56.382050
-4.1061171,56.190851
-3.4688110,56.382469
-2.1568736,57.121437
-2.8585471,56.467261
-3.4536393,56.451834
-4.9536785,54.919441
-3.3736626,56.033131
-3.7594798,55.232004
-3.9996707,56.375042
-2.6426879,56.755156
-2.8232148,56.484570
-2.2233114,57.184218
-3.9539707,54.932445
-3.7430307,55.931413
-3.4236310,56.213174
-2.2605518,55.646965
-4.2375292,55.789508
-2.1206259,57.147528
-3.7722121,55.235415
-3.5994870,56.563255
-3.0110607,56.465214
-4.0753167,55.978385
-3.1441355,55.640648
-4.1490935,55.921401
-3.6119551,55.122602
-3.0126355,56.463404
-2.9143047,56.491120
-2.8200065,56.486388
-2.1717993,57.134892
-3.6478850,55.043033
-2.1602504,57.138501
-2.1607458,57.138437
-2.9943854,56.634255
-3.0002394,56.609052
-3.5696084,55.719874
-3.8185717,54.906685
-4.2587823,55.825968
-4.3125423,55.897768
-2.2336266,55.661395
-3.8461640,56.147380
-4.2090215,54.886728
-3.4484820,56.401578
-4.4184856,54.947458
-4.4184856,54.947458
-3.6407833,55.022458
-4.2016846,54.923715
-3.6008619,55.080509
-3.8916546,56.384825
-2.9969344,56.607282
-2.6789550,55.585160
-3.9294935,55.785743
-3.0629487,55.939159
-3.7961797,56.042080
-2.1789577,57.139302
-4.6646527,55.643461
-3.4511835,56.472529
-2.1239613,57.156508
-2.2621467,55.647860
-3.0137906,55.156906
-3.0106751,55.157831
-2.1783384,57.120510
-3.0138134,55.157805
-3.0123580,55.162310
-3.1787713,55.640679
-3.4527719,56.471612
-3.5081552,55.942600
-3.4465888,56.479770
-2.0992019,57.170004
-3.6200958,55.013748
-3.5965343,54.971819
-3.9551686,56.169966
-4.9113544,55.132630
-4.0358939,55.654611
-3.9782353,56.367658
-2.1206523,57.155613
-3.6279842,55.015440
-3.3548659,56.457444
-3.5979259,55.006852
-3.6248215,55.014584
-2.6406158,55.666235
-2.6438539,55.669812
-2.6653440,55.718218
-3.7683335,55.994855
-3.4484820,56.401578
-2.1635390,57.134903
-4.2090215,54.886728
-4.3846064,55.899089
-2.1206611,57.158308
-3.3606400,55.753818
-3.0288125,56.461474
-2.4060217,55.731929
-2.5862064,56.698836
-2.6171862,56.695992
-2.6307036,55.741763
-3.7275524,55.979258
-3.3430997,55.892393
-3.9514029,56.159242
-3.1807380,55.653241
-2.6260120,55.747178
-3.5998005,56.068146
-3.7666902,55.993980
-4.2870305,55.463237
-4.2933514,55.463119
-3.9610960,56.191440
-2.1206552,57.156511
-2.0997003,57.177020
-3.9798201,55.960186
-3.1706433,55.953458
-3.3470309,55.032356
-2.6413923,56.294277
-3.5862337,55.055266
-3.2094611,55.965663
-2.0988081,57.177371
-4.1490935,55.921401
-2.8233121,56.489062
-2.1256144,57.156506
-2.1997363,57.137995
-2.6227976,55.745397
-3.3446360,55.890579
-3.5841746,55.054664
-4.3530517,55.879923
-3.6568598,55.900252
-3.7086744,55.147347
-3.7585029,55.245499
-3.3306080,56.180964
-3.7549726,55.129613
-2.2360869,57.112330
-3.7755956,55.240758
-2.1334513,57.129432
-2.1003055,57.174495
-2.1561653,57.133628
-2.1717993,57.134892
-2.9461317,56.464827
-4.6334946,55.415819
-4.6271829,55.415955
-2.2860196,55.653198
-2.1323551,57.192431
-2.1568976,57.123198
-2.1601843,57.123230
-3.0524963,56.496315
-3.6103929,55.005788
-3.7610117,55.231083
-2.1751332,57.141176
-2.1305608,57.152908
-3.4765328,55.065005
-3.7716790,55.258789
-3.2309627,55.074026
-3.9429721,56.119835
-4.1490935,55.921401
-2.7161391,56.057570
-3.7484774,55.945714
-3.1712402,55.973221
-4.1490935,55.921401
-2.8101014,55.943777
-2.1581166,57.134084
-3.2318274,56.315866
-2.1237418,57.155134
-3.7716790,55.258789
-2.7049174,55.882427
-2.1470610,57.145703
-2.1449787,57.145679
-2.1124529,57.177180
-3.2167360,55.942229
-4.0609496,55.768330
-3.4512863,56.475223
-3.7644332,55.237325
-4.3369440,55.771479
-3.7686935,55.262428
-2.1027234,57.163803
-2.7082749,56.503248
-4.8331022,56.081940
-3.3727413,56.458146
-3.7686535,55.261529
-2.1488364,57.176243
-2.7418632,56.059215
-4.8202793,55.176126
-2.9969344,56.607282
-3.9732064,55.197277
-2.8445112,55.541332
-4.5099913,55.685374
-2.9973296,56.607440
-2.1057804,57.157423
-3.7225383,55.250506
-4.0464287,55.001031
-3.4489734,56.584867
-3.1088351,55.864176
-3.1088351,55.864176
-2.1273262,57.173572
-4.1490935,55.921401
-3.3646629,55.044741
-2.1569253,57.133654
-2.1594368,57.133750
-2.5832187,56.716818
-3.5962453,55.121910
-2.1302802,57.167101
-4.3207034,55.927273
-3.1417971,55.952830
-3.1692354,55.906747
-3.1692354,55.906747
-4.0894777,56.121936
-2.8111283,56.534513
-3.1993793,55.950486
-3.0178878,56.477736
-3.7774370,55.140971
-4.2835851,55.867751
-3.4415639,55.007008
-4.3033040,55.471021
-3.8249897,56.379534
-2.1404167,57.136728
-3.3454056,54.983844
-3.7400005,55.146005
-3.4977200,56.541162
-3.8426621,56.376577
-3.6235511,54.983145
-4.3183655,55.780819
-2.1037795,57.157164
-4.9666433,54.904741
-4.3532822,55.936541
-2.1753673,57.190582
-3.4102407,56.419090
-4.3748062,54.895285
-3.9376081,56.109135
-3.1814919,56.204044
-3.2340665,55.073096
-4.9681347,54.903805
-3.9948634,56.376018
-4.8180674,55.986106
-3.4401381,56.051243
-2.6322817,55.740856
-4.6595041,55.965362
-2.8363865,55.900473
-4.1978318,54.910302
-3.5311042,55.874922
-3.6109484,56.564904
-4.1476435,55.924122
-3.7826720,55.992851
-3.5163328,55.946993
-3.2893880,55.960360
-3.6762409,55.084887
-2.6555119,55.986028
-4.1997334,54.916559
-2.6492309,55.610480
-3.3381627,55.001000
-3.7471360,56.129051
-2.2558253,57.101511
-2.1256144,57.156506
-2.1187449,57.148455
-4.2014884,54.920123
-3.9610502,56.190542
-3.1991016,55.941503
-2.1800422,57.131287
-3.4475048,55.344844
-4.3781865,54.899713
-2.8918456,56.502963
-2.8839122,56.511106
-2.1025291,57.177188
-4.6518103,55.970022
-2.1233825,57.151469
-4.3440921,55.916944
-4.5066411,55.682746
-2.6339763,55.747137
-2.1222934,57.152018
-3.7722920,55.237211
-3.9082758,56.133855
-3.0110368,56.464315
-4.5066411,55.682746
-3.4202261,56.339008
-2.0940238,57.149662
-2.8466903,55.491563
-2.6911173,55.645294
-4.8165971,55.987937
-2.8264228,56.482752
-2.1825910,57.145657
-3.7339985,56.158890
-2.1024942,57.164612
-3.6072660,56.015931
